bodyname; position x; position y; position z
jupiter; 3.8609202298146483; -3.264969069824885; -0.07280865245175333
saturn; -1.0024142220650727; 8.967442037166709; -0.11574556454947797
uranus; -0.24869730131255036; 19.093150428238292; 0.07383347879544742
neptune; 28.46390953158119; 8.976911692218223; -0.8395056113320865
sun; 0.0015745060660969554; -0.0030359952248771097; -2.916353668678712e-05
jupiter; 4.852738868783946; -1.1009706218231736; -0.1039921826379804
saturn; -2.767996788260809; 8.610595326807859; -0.039243466373664375
uranus; -1.4586982067615857; 18.986556251994987; 0.08912661239610234
neptune; 28.155346255679348; 9.898345065005504; -0.8513595106253146
sun; 0.0020637257318718923; -0.0026795722161838784; -4.7087174047311555e-05
jupiter; 4.76175652063235; 1.3312953583861524; -0.11206749917248861
saturn; -4.448697029007737; 7.920882239248957; 0.03965758905191149
uranus; -2.6770745662341366; 18.80064645003778; 0.10423410931044645
neptune; 27.813070625658074; 10.820178759172162; -0.8624460687819037
sun; 0.002704519997132789; -0.004942666542760556; -5.629322772365683e-05
jupiter; 3.5531446172626375; 3.47678793136636; -0.09394923103423335
saturn; -5.9774613040419124; 6.917710722210194; 0.1179511021450579
uranus; -3.8983912720230554; 18.532784723525207; 0.11907607194929304
neptune; 27.43638550997657; 11.741031172259003; -0.8727207780464052
sun; 0.004042451228518251; -0.00396963830977035; -9.595911883636537e-05
jupiter; 1.4913703806037788; 4.82603916856359; -0.05343659319604337
saturn; -7.2925343952276975; 5.635186447829925; 0.19258635373397817
uranus; -5.116803317434477; 18.18068025143452; 0.13356847615618875
neptune; 27.024646258997905; 12.65945978579278; -0.8821391084040993
sun; 0.005171879291510486; -0.005327013590835268; -0.00011958843495148773
jupiter; -0.9403780509363245; 5.078510322529512; -8.965966669275641e-05
saturn; -8.340761321210017; 4.120193449021913; 0.2606339992141811
uranus; -6.32606756764479; 17.742422867166912; 0.1476234149035736
neptune; 26.5772626312022; 13.573961341880368; -0.8906565477750279
sun; 0.006526877999123585; -0.0032449816000485136; -0.00016358106890576019
jupiter; -3.1954506470935247; 4.21098215729682; 0.0539603363021721
saturn; -9.08026413562218; 2.4297507740359388; 0.3194364134494272
uranus; -7.5195767747177635; 17.216558220317836; 0.16115004130411692
neptune; 26.09370424144399; 14.482971048391224; -0.8982287395577094
sun; 0.007187954965223586; -0.0036589445970591143; -0.0001795592412428691
jupiter; -4.803971514563607; 2.4428109039401664; 0.09729313404265545
saturn; -9.481951118323742; 0.6279460847728456; 0.3667193647642199
uranus; -8.690380138876762; 16.602144257764973; 0.17405500543339414
neptune; 25.573500577610726; 15.384864623227097; -0.9048114694923447
sun; 0.007709932943250489; -0.0008598578767766919; -0.00020648271007372396
jupiter; -5.452415863301012; 0.1551255210544514; 0.12131680063919538
saturn; -9.53020050355875; -1.2172965002859397; 0.4006690113688575
uranus; -9.831217445831888; 15.89882544786437; 0.18624308978071777
neptune; 25.016248372342353; 16.277960045727617; -0.9103608950210773
sun; 0.007318690096023689; -0.00103315222679934; -0.00019817723016689887
jupiter; -5.012062951729258; -2.189299514486251; 0.12123494405790432
saturn; -9.222796000272034; -3.0372155069615463; 0.41998255798332346
uranus; -10.934540713872487; 15.106864730724958; 0.19761740533784258
neptune; 24.42161303602797; 17.160520123563487; -0.9148335907987953
sun; 0.006766789800509825; 0.001612623632317175; -0.00019849918393973826
jupiter; -3.5460698199104845; -4.111301031963558; 0.09646588838434694
saturn; -8.570621097640585; -4.764888521230861; 0.42392393351375524
uranus; -11.992577515680763; 14.227197416785529; 0.20808056361538732
neptune; 23.789337308368008; 18.03075494575401; -0.9181868401823666
sun; 0.005452780151763811; 0.0007759210535509166; -0.000164656943069724
jupiter; -1.3128086284456926; -5.175787945471327; 0.05096547461659103
saturn; -7.5968851700021505; -6.336961854549257; 0.41233531927885086
uranus; -12.997378550723136; 13.261469388210699; 0.21753542749284033
neptune; 23.119242379962255; 18.886824136280016; -0.9203786716405363
sun; 0.00433086901753454; 0.0024626299220113237; -0.00014604711768708236
jupiter; 1.2372322063589092; -5.067275386286134; -0.006516554076133525
saturn; -6.335561602595076; -7.695198687040256; 0.3855784472241517
uranus; -13.940902810132291; 12.212091039468072; 0.22588656940425392
neptune; 22.411236645415716; 19.726840056884402; -0.9213681712531374
sun; 0.0029452762427760906; 0.00041076608975523224; -0.00010330993817715472
jupiter; 3.4958435519774977; -3.694339858711153; -0.06276461480788889
saturn; -4.830184720699766; -8.787969933500653; 0.34450314419594985
uranus; -14.81507907596372; 11.08227368388422; 0.2330411153263568
neptune; 21.665315927023236; 20.548869675122035; -0.9211154830495899
sun; 0.002347114838751072; 0.0010238736029813571; -8.98067067545283e-05
jupiter; 4.811826300904194; -1.3015576644904983; -0.10219516113132081
saturn; -3.1326466056695623; -9.57144380673766; 0.29042121346471444
uranus; -15.611907360610283; 9.876066029141528; 0.23891029994189109
neptune; 20.88157174167082; 21.350938725806543; -0.919582121004069
sun; 0.001985508049466791; -0.0017719499403670027; -6.484542302474327e-05
jupiter; 4.714188854459099; 1.4930540547808342; -0.11169247622465495
saturn; -1.3022576143298288; -10.010752539034565; 0.2250932464004269
uranus; -16.323534344539112; 8.59837845817298; 0.24341040110491816
neptune; 20.06019024798096; 22.131033928058294; -0.9167309263987462
sun; 0.002647752927410105; -0.0011932432929602772; -7.760941620001774e-05
jupiter; 3.1607115210145045; 3.851639606410783; -0.08680952833629692
saturn; 0.5953677847716347; -10.08091452862245; 0.15070067289603242
uranus; -16.94236583604481; 7.254993821183372; 0.24646433226009193
neptune; 19.201460627687037; 22.887110769795754; -0.9125264542363437
sun; 0.0033655778991833335; -0.003407076331921305; -7.768865997545418e-05
jupiter; 0.6153503737527205; 5.04853623970654; -0.03488770724155446
saturn; 2.4893595261656416; -9.76809072886647; 0.06982770436688464
uranus; -17.46115187428055; 5.852573303190199; 0.24800263545882184
neptune; 18.305776421841173; 23.61709895321563; -0.9069350962177067
sun; 0.004590063131215383; -0.001715115352715433; -0.0001065222762022652
jupiter; -2.144128282811613; 4.7624330792424425; 0.02802360942882434
saturn; 4.304823596773763; -9.070663958847897; -0.014569951140069353
uranus; -17.873100753005744; 4.398635015052445; 0.24796504047814052
neptune; 17.373647724508402; 24.318910893811033; -0.8999256455904795
sun; 0.005186690671791299; -0.002786806967629951; -0.00010788382322194158
jupiter; -4.337170545420944; 3.137852721659839; 0.08386481282629822
saturn; 5.964403154034306; -8.00077478244532; -0.09919948200657769
uranus; -18.17197035463844; 2.9015334774488206; 0.2463015515158917
neptune; 16.40570061592777; 24.99044065621615; -0.8914692168163307
sun; 0.005703196220011327; -0.00015565549250775576; -0.00012452909528603567
jupiter; -5.403058227404866; 0.660045106360164; 0.11806782820176354
saturn; 7.390163773237829; -6.585697311437487; -0.18048378088087552
uranus; -18.352186165793064; 1.370397210629537; 0.24297402476776933
neptune; 15.402682982344599; 25.629570684843106; -0.8815395279436802
sun; 0.00522207702965718; -0.00086466709995157; -0.00010351455501763904
jupiter; -5.08642643893727; -2.013639970526484; 0.12217323421594077
saturn; 8.506344531921114; -4.869439506651509; -0.25464229548873807
uranus; -18.40896338350672; -0.1849201512676591; 0.2379573285418769
neptune; 14.365461264838304; 26.234173580049443; -0.8701127801102586
sun; 0.004597422566000684; 0.0015829332028136738; -9.468103755346034e-05
jupiter; -3.4499661812925444; -4.189303088634667; 0.09468136645093855
saturn; 9.242732143380966; -2.9139917898290775; -0.31780554012124956
uranus; -18.338431564228042; -1.7539123646582944; 0.231240378081669
neptune; 13.29502792542472; 26.802123951301954; -0.8571681283952037
sun; 0.0031955355854925527; 3.704937353283828e-05; -5.094808923432492e-05
jupiter; -0.8709264364739933; -5.2489682840549445; 0.04144399470318607
saturn; 9.539325019878675; -0.8000011136909618; -0.36618788710279143
uranus; -18.137714720847057; -3.3254732328189904; 0.22282670808714097
neptune; 12.192500106086221; 27.331300744331845; -0.8426876501858704
sun; 0.002170648200008832; 0.0012746749399586785; -3.0105262675931066e-05
jupiter; 1.9748230042882056; -4.78507741858105; -0.02412956482744603
saturn; 9.351847303565552; 1.3736257615993523; -0.396315528687901
uranus; -17.804979611029797; -4.888014509841422; 0.21273514250245693
neptune; 11.059127049392343; 27.819600119035208; -0.8266568485656228
sun; 0.001093578547324566; -0.001684463136939555; 9.740906443910328e-06
jupiter; 4.197725503854842; -2.7843811324451213; -0.08220349777146707
saturn; 8.658211095877975; 3.4921270710862977; -0.40532284629085913
uranus; -17.339507722379345; -6.429572690113497; 0.2010003871171156
neptune; 9.896288404420668; 28.26493630414482; -0.8090645700977837
sun; 0.0011755404535008403; -0.001487800221471138; 7.136004651947433e-06
jupiter; 4.948351827649814; 0.20627097924046922; -0.11149861335908832
saturn; 7.465150461842933; 5.4296215516154644; -0.391297205430808
uranus; -16.741740655716345; -7.937947791775286; 0.1876732653150075
neptune; 8.705499836350556; 28.665254698623105; -0.789903451987388
sun; 0.0017073648511546956; -0.0047944446371295; 9.086702232348262e-06
jupiter; 3.840533234457728; 3.137877627530218; -0.09899962039513692
saturn; 5.813635202129077; 7.057031907732216; -0.35362121657006745
uranus; -16.013345414666514; -9.400823218238093; 0.17282088888553046
neptune; 7.488409652858776; 29.018531477249866; -0.7691697404609752
sun; 0.0033724340788179167; -0.0039098435574410765; -3.536521359524417e-05
jupiter; 1.2551300808612584; 4.899434034256216; -0.048586867396327706
saturn; 3.7818696826147327; 8.253096232437223; -0.2932835860252955
uranus; -15.157221508585002; -10.805906825613526; 0.1565263330396493
neptune; 6.246800862164772; 29.322790392619883; -0.746863728925338
sun; 0.0048664456902559675; -0.005814193200372082; -6.426713284007248e-05
jupiter; -1.8243327885824119; 4.87797287705743; 0.02031981687602374
saturn; 1.4843101342090783; 8.918083635831081; -0.21312709496146431
uranus; -14.17753531751534; -12.141062723267956; 0.13888840280909456
neptune; 4.982588112817402; 29.576109253691634; -0.7229898041784277
sun; 0.006562080830278177; -0.0031912907230906506; -0.00011984841706897306
jupiter; -4.314003519404713; 3.1734186716266977; 0.08309381901886173
saturn; -0.9337847273245801; 8.986780666630477; -0.11785535955849832
uranus; -13.079682059614472; -13.394443690904728; 0.12002086166820392
neptune; 3.697824199345303; 29.776642189058794; -0.6975572106186451
sun; 0.007190216717293899; -0.003717803684125276; -0.00013770471060183881
jupiter; -5.435816954258941; 0.42121341189431877; 0.11969375508561178
saturn; -3.3088738858571975; 8.437777566271084; -0.013637270747369801
uranus; -11.870284044144137; -14.554626428944509; 0.10005182655206629
neptune; 2.394701223448317; 29.922616470059985; -0.6705799276024174
sun; 0.007466443606136289; -0.0003397208526266775; -0.00016647261113492872
jupiter; -4.869555836655723; -2.4895712580678255; 0.11924015237587342
saturn; -5.47535861051229; 7.298953912880407; 0.09243828559529986
uranus; -10.557110898213828; -15.610725947362646; 0.07912260727592532
neptune; 1.0755498600341047; 30.012344973887455; -0.642076921554466
sun; 0.006541394297492856; -0.0010260629035892476; -0.00014969257295006656
jupiter; -2.765857744168377; -4.637564863608624; 0.08123637240459998
saturn; -7.282288407700361; 5.645558938827887; 0.1930539443734239
uranus; -9.14904152816117; -16.552542775037143; 0.05738643898234697
neptune; -0.25716544210604514; 30.044223972214066; -0.6120718983119502
sun; 0.005595234180144201; 0.001455258080998237; -0.00014713675510689327
jupiter; 0.2666419832627494; -5.254496121809932; 0.01606033849263443
saturn; -8.607933734510368; 3.5922110941093703; 0.28137688884515755
uranus; -7.655970948521042; -17.370689527133205; 0.035006521565402404
neptune; -1.600849549643914; 30.016752672794265; -0.5805937225566195
sun; 0.004173760089337445; -0.0007318918144043808; -0.00011171197154986271
jupiter; 3.2088104398927246; -3.961022500138616; -0.05510776854962052
saturn; -9.369034312917853; 1.2803960143867885; 0.3516450286893695
uranus; -6.0887868085815935; -18.0567409775891; 0.012154700653538646
neptune; -2.952779176787861; 29.928533693039284; -0.5476762998732781
sun; 0.0037233671214864914; 0.0002859197031650676; -0.00011201262091687366
jupiter; 4.857012456350324; -1.0643158200468206; -0.10408641427850647
saturn; -9.524794377135681; -1.1353512119211144; 0.3995623880212366
uranus; -4.459260926527736; -18.60325998331724; -0.01098923755416765
neptune; -4.310106884253815; 29.77829296601177; -0.5133589733988503
sun; 0.00364782310290181; -0.0028028675102763595; -0.0001000889676220039
jupiter; 4.371381862407236; 2.310876780959792; -0.10739364125601841
saturn; -9.075753075851846; -3.4999071085138262; 0.4224723529224377
uranus; -2.7799417021826542; -19.00388671137907; -0.03423910142324365
neptune; -5.66986251660465; 29.564878077517704; -0.4776863529707695
sun; 0.004817889637102429; -0.0015339952416913267; -0.0001344221575934497
jupiter; 1.8923451854004123; 4.661588409153812; -0.061863969281583164
saturn; -8.059487282360838; -5.667719525922844; 0.4193599641318086
uranus; -1.0640200304285252; -19.253374299727536; -0.05740409982676734
neptune; -7.028960405021127; 29.287275567104754; -0.44070855739730375
sun; 0.005834937426123285; -0.0034156556006261223; -0.00014846536571440873
jupiter; -1.4534209506612936; 4.982300337262629; 0.011545805998091794
saturn; -6.544964378673646; -7.509808501138738; 0.39075031088103035
uranus; 0.6747704645145837; -19.347698745428158; -0.08029090080811677
neptune; -8.384204293885059; 28.944609590633828; -0.4024809912762676
sun; 0.007046888059525556; -0.00043795565183313826; -0.00018738495606717483
jupiter; -4.246779848590503; 3.2575491008884527; 0.08119292897424557
saturn; -4.626319062933509; -8.9184267823785; 0.33853799354788594
uranus; 2.422265906754068; -19.284068563405416; -0.10270497430998023
neptune; -9.732301672037254; 28.53616760251091; -0.3630647351102315
sun; 0.007029305089671982; -0.0010021913814048688; -0.00018044733787108693
jupiter; -5.44897095338617; 0.2658638712411576; 0.1206035856989348
saturn; -2.417571767593288; -9.810066353385901; 0.26582975636021466
uranus; 4.16398460595913; -19.061002624727408; -0.12445255636413109
neptune; -11.069863566240814; 28.061407392153; -0.3225266686099349
sun; 0.006577087659404189; 0.0024855991732179597; -0.00018130371347203718
jupiter; -4.660881847419065; -2.850853178304881; 0.11607219272759232
saturn; -0.04764125618405757; -10.127290110979088; 0.17677347443429747
uranus; 5.885231009967561; -18.67830681895361; -0.14534178215406057
neptune; -12.393411473328205; 27.519971994255073; -0.2809396109086287
sun; 0.004855729879757886; 0.0012974279067064422; -0.0001311342044979191
jupiter; -2.1395545713441253; -4.927617084276819; 0.06845664829933949
saturn; 2.343703560899378; -9.840744597252517; 0.07643229452375588
uranus; 7.571222149583168; -18.137121162455628; -0.1651849621038823
neptune; -13.699378441105111; 26.911681791802575; -0.2383819540272981
sun; 0.0032877151111543783; 0.0032846548315043425; -9.890391457046087e-05
jupiter; 1.2324134908213737; -5.06159880465763; -0.006309213977470977
saturn; 4.609868325303915; -8.950739789695419; -0.02935048191656901
uranus; 9.207188782090808; -17.43988036871872; -0.1837999952228387
neptune; -14.984127181821894; 26.236549403214845; -0.19493766372383295
sun; 0.0015359616976192815; 4.627044993533341e-05; -3.83528550687113e-05
jupiter; 4.06323725788243; -2.9829664805649543; -0.07826428452861563
saturn; 6.6021842709062355; -7.489840586902214; -0.13407781425766607
uranus; 10.778537597746418; -16.59036315352641; -0.2010133067259218
neptune; -16.243953467821814; 25.494780984516506; -0.15069616388963047
sun; 0.0012213401800622425; 0.0003508410507898623; -2.6908942576907104e-05
jupiter; 4.916859735934419; 0.5445027198506068; -0.1121277756239253
saturn; 8.17607015449101; -5.526286662880145; -0.2307777678455453
uranus; 12.270948050701634; -15.59371284147669; -0.2166604117758379
neptune; -17.47510452913159; 24.686793034231858; -0.10575237519593844
sun; 0.0015562498244977936; -0.003511541834417699; -1.1182882514397102e-05
jupiter; 3.216728382898823; 3.804253663136932; -0.08781946316818363
saturn; 9.198405084430398; -3.167613054668813; -0.3122767276849182
uranus; 13.67046167998839; -14.456457692720893; -0.23058593151420187
neptune; -18.67377942912698; 23.81321294227054; -0.060206595016995
sun; 0.0032237815463509157; -0.0023258106076804357; -4.9646344789985014e-05
jupiter; -0.17306269363216722; 5.124787032353889; -0.017628224753806928
saturn; 9.557646861598839; -0.561521711384756; -0.3715843306025297
uranus; 14.963523605950261; -13.186415769829688; -0.2426433133135483
neptune; -19.836147784172276; 22.874889345682863; -0.014164356045141135
sun; 0.004498455960198433; -0.0043769112233590255; -6.547884114249956e-05
jupiter; -3.52832045939213; 3.9637295471077567; 0.06220398217905136
saturn; 9.178544528859842; 2.105801895290207; -0.40248911415044125
uranus; 16.137133869087712; -11.792663042493421; -0.25269747247616436
neptune; -20.95835391592315; 21.872890217319377; 0.03226378919798456
sun; 0.005732545213042488; -0.00126003993473055; -0.00010632318866971854
jupiter; -5.343449089722209; 1.0049383655369588; 0.11517268638825658
saturn; 8.038959769902847; 4.616814740905207; -0.40035534888843466
uranus; 17.17892962405954; -10.285507317527085; -0.2606258903316512
neptune; -22.036548040262456; 20.808516418617426; 0.07896246676855978
sun; 0.005544004266855765; -0.0022488131191715846; -9.859575981536423e-05
jupiter; -4.9059649917451456; -2.410486299365542; 0.11973258754745811
saturn; 6.186179836351431; 6.738894143747183; -0.36305347847403835
uranus; 18.077327405370948; -8.676466078658486; -0.2663207279718255
neptune; -23.06689227195993; 19.683313591205053; 0.12581146894822595
sun; 0.005036120415225977; 0.0007928809546813199; -0.0001052832349500005
jupiter; -2.3860249566787224; -4.822669722640457; 0.07355803433099739
saturn; 3.7479920621644345; 8.250274937401844; -0.2918550922257124
uranus; 18.821594603651125; -6.978241916479469; -0.2696894339694916
neptune; -24.045575800214472; 18.499078709304207; 0.17268601926944888
sun; 0.003605566089024986; -0.0014646983525365008; -6.940844529426256e-05
jupiter; 1.2072688365030584; -5.070009860169866; -0.005683427527038902
saturn; 0.9308859548807662; 8.973376917980062; -0.19193355978750268
uranus; 19.40197493576246; -5.204671023839006; -0.27065644802823674
neptune; -24.968813004208716; 17.25785393026186; 0.21945704321987214
sun; 0.003036247819663207; -0.0002185471790146016; -7.146421136662058e-05
jupiter; 4.188307481506748; -2.79227560189126; -0.08184755879748462
saturn; -1.9982214680853707; 8.808474728226326; -0.07222015056047623
uranus; 19.809759499720606; -3.370688576073086; -0.2691639135924623
neptune; -25.832870149624206; 15.961925417542158; 0.2659916385808704
sun; 0.002922791831318209; -0.003960596748015599; -6.182497260250169e-05
jupiter; 4.837173997685951; 1.0293938412603894; -0.11239387516230799
saturn; -4.7470891216257165; 7.755792810293754; 0.055620896128376514
uranus; 20.037421455440793; -1.4922329184041945; -0.26517363670394944
neptune; -26.634073276873618; 14.61382695593244; 0.3121532738792883
sun; 0.004461350726650175; -0.0027962001045353357; -0.00011211378012819071
jupiter; 2.6288645122732253; 4.258522077349787; -0.0766255667762022
saturn; -7.041189923634642; 5.919192556171967; 0.17884349122148627
uranus; 20.078787959453223; 0.4137908640205095; -0.25866849824314764
neptune; -27.36883462329144; 13.216340536453883; 0.3578022681983055
sun; 0.006042190164525922; -0.005114356012777788; -0.00014600665420910818
jupiter; -1.139858779144281; 5.046869721222234; 0.004247499073162442
saturn; -8.661935747993775; 3.488284577065853; 0.2854585460289291
uranus; 19.92917238329081; 2.329558415992574; -0.24965348776941845
neptune; -28.033658081364614; 11.772499901042867; 0.4027959855930148
sun; 0.007856253887674714; -0.0016014075769838056; -0.00021036633149716552
jupiter; -4.352786473587723; 3.1215601323264885; 0.0841003281776812
saturn; -9.47110144222472; 0.7073721270725313; 0.3657347027161376
uranus; 19.585430419011317; 4.236383763546909; -0.23815650130775443
neptune; -28.62516381836035; 10.285583271627152; 0.4469893541460799
sun; 0.008082683624558717; -0.0020013791241225857; -0.00021866910661383094
jupiter; -5.447653634597594; -0.37917144005563824; 0.12326777265542636
saturn; -9.417078919873164; -2.1588418257661925; 0.41302313412018343
uranus; 19.04606539991903; 6.11487033647028; -0.22422979564286413
neptune; -29.140104888867498; 8.759114926857709; 0.4902351849482078
sun; 0.007605685989994324; 0.002180828483340649; -0.00023027085510186147
jupiter; -3.96329297645283; -3.7287214544544507; 0.10421787161539607
saturn; -8.528168438542684; -4.8550537510159675; 0.4239856583756866
uranus; 18.311400774694505; 7.945003441901365; -0.20795146724875554
neptune; -29.575403834924977; 7.19686321260926; 0.5323848948302136
sun; 0.005631782139331001; 0.0007931393732748461; -0.00018024604221675102
jupiter; -0.5523868607343034; -5.275464740275605; 0.034567920601964
saturn; -6.90077926605014; -7.155764633885144; 0.398588795414106
uranus; 17.383696855390372; 9.706300646348057; -0.18942655683693743
neptune; -29.928158919484027; 5.602852559585088; 0.5732887866597459
sun; 0.0040657021789309395; 0.0028407684935663684; -0.0001533687573102161
jupiter; 3.1381532953226525; -4.031220745816128; -0.05309765018860629
saturn; -4.684101963793725; -8.875848667675465; 0.33965878823619333
uranus; 16.26732487069107; 11.37794403604476; -0.1687884868758612
neptune; -30.195651869604898; 3.981346098750867; 0.6127965451601954
sun; 0.0027246643964232947; -0.0009446700459253292; -0.0001024056582692548
jupiter; 4.9482341611827; -0.4054271896108422; -0.10882559423062564
saturn; -2.065480509538864; -9.87726135466316; 0.2523241803897633
uranus; 14.968846270740345; 12.938955865925656; -0.14619990944340175
neptune; -30.37535876062656; 2.336840687127947; 0.6507576494504815
sun; 0.0032395839113344696; -0.00010117189428960743; -0.000112572507571157
jupiter; 3.5462600390168144; 3.4828791846666234; -0.09393573172134341
saturn; 0.7411969411259332; -10.073341594075048; 0.14363586914069465
uranus; 13.497162952592845; 14.368401190185613; -0.12185390847040135
neptune; -30.464973785246137; 0.6740489784395111; 0.6870220868839427
sun; 0.004152597764008356; -0.0033143815271898668; -0.00011087688823559933
jupiter; -0.20756135899267128; 5.119513099919071; -0.01701944507390473
saturn; 3.504948598243432; -9.432849137092846; 0.022278564048280693
uranus; 11.863582118160362; 15.645674372225892; -0.09597366764347931
neptune; -30.46242835536073; -1.002097558480431; 0.7214409000441959
sun; 0.005717987528068261; -0.0004491035161222119; -0.00015074846815760074
jupiter; -3.8981687010240162; 3.6250664970398465; 0.07170975679147841
saturn; 5.987418096890867; -7.983642152837979; -0.10175331633960905
uranus; 10.08205741998447; 16.75084307755453; -0.06881293911199024
neptune; -30.365905034140727; -2.686466368865304; 0.7538667325197701
sun; 0.005864853128648492; -0.0016648055242957439; -0.00013945996445826318
jupiter; -5.452620804982329; 0.06920144668884047; 0.12144587937532772
saturn; 7.954673390186148; -5.818186111300363; -0.21752780341136532
uranus; 8.169200541406973; 17.664844686936444; -0.04065679698482214
neptune; -30.173854029579417; -4.373728004079303; 0.7841543700567447
sun; 0.005446671011211815; 0.0020181597409736018; -0.00013918199742560857
jupiter; -4.12732807742226; -3.555486942233184; 0.10716916724656007
saturn; 9.19265402307737; -3.098229524701009; -0.3137174580026686
uranus; 6.144310257811177; 18.369859858219385; -0.011820901144325128
neptune; -29.885014799527873; -6.058386206835215; 0.812161569557208
sun; 0.0036005693271882752; -0.0001608513369885575; -8.166154928188352e-05
jupiter; -0.5825736386510612; -5.274755393540172; 0.035284212149706354
saturn; 9.529513684133516; -0.05699004671280604; -0.3794508156266978
uranus; 4.029321267933066; 18.849668423814332; 0.017350391554029843
neptune; -29.498456971306528; -7.7347804092370644; 0.8377503595081266
sun; 0.00241826852063349; 0.0013256952805695329; -5.904980378656771e-05
jupiter; 3.2821895121842886; -3.9031074850060565; -0.05680379521789445
saturn; 8.864045231284871; 3.006405226266417; -0.4055472675033415
uranus; 1.8487993917753005; 19.09015604083104; 0.04648649583501295
neptune; -29.013584601783478; -9.397097627333757; 0.8607874348689701
sun; 0.0017400707889258296; -0.003178729950590503; -2.3159017833191656e-05
jupiter; 4.956174452892584; 0.02449239059055372; -0.11077567689940489
saturn; 7.198109038663127; 5.747244800984855; -0.38615010702235814
uranus; -0.3701965125681801; 19.079685382743428; 0.07519323999520329
neptune; -28.430144897656913; -11.0393807288008; 0.8811445956728828
sun; 0.003204399137514427; -0.0024579329678345433; -6.271610605949907e-05
jupiter; 3.0638594970811974; 3.9327261513373553; -0.08505294807810498
saturn; 4.663822886093845; 7.81459296451393; -0.32046905503679934
uranus; -2.598290286686327; 18.809624712996925; 0.10305718398450849
neptune; -27.748230042364458; -12.655559509653859; 0.8986991274121501
sun; 0.005051611970829522; -0.005623400232517179; -9.531418188027019e-05
jupiter; -1.0644112119598796; 5.056115063809114; 0.002323333251957328
saturn; 1.5298167878841957; 8.910094853909841; -0.21403808521768655
uranus; -4.804085306645759; 18.274682632195837; 0.12965025351216436
neptune; -26.968309266908918; -14.239465256309229; 0.9133350289427281
sun; 0.007355949957829409; -0.0020692712341400282; -0.00017133158275947343
jupiter; -4.562616384403826; 2.833805279722948; 0.08977692696046807
saturn; -1.8220773616997914; 8.855546709519363; -0.07911106592847351
uranus; -6.954640716744801; 17.47348205117289; 0.1545400805884321
neptune; -26.09122936577809; -15.784853024777235; 0.924943338239407
sun; 0.00784089871502262; -0.002741569800159978; -0.00018811861219558598
jupiter; -5.350852893953225; -1.1367677316139042; 0.12416471796069667
saturn; -4.9564384440217495; 7.637948722776584; 0.06707692576180603
uranus; -9.01594895920641; 16.409040494278294; 0.17729884257613687
neptune; -25.11823828877271; -17.285418581022594; 0.9334231481631026
sun; 0.0075256162994034245; 0.0016594230474209779; -0.0002110263608357885
jupiter; -3.040888407967525; -4.474012838898763; 0.08674974617864714
saturn; -7.467014204331007; 5.418296919651946; 0.20552061192780305
uranus; -10.953510208520855; 15.08917514222815; 0.19751154245441344
neptune; -24.05097861683427; -18.734831911774346; 0.9386818444631133
sun; 0.005680608829737454; -0.0002762464528791121; -0.00016965647816287083
jupiter; 1.0972014839776474; -5.102113397871726; -0.0029201330842759726
saturn; -9.049059660007456; 2.4967255446929975; 0.31889559863875416
uranus; -12.732975472489624; 13.526637718265034; 0.21478279342560735
neptune; -22.89153317642207; -20.126776339623127; 0.9406373276777581
sun; 0.004739048027776901; 0.001688547155043064; -0.0001651254297520264
jupiter; 4.455491543995385; -2.2935096304795035; -0.08974236864673066
saturn; -9.54022311370433; -0.7498131043545883; 0.39424403139656394
uranus; -14.32101719680172; 11.739314647994034; 0.22874808859494408
neptune; -21.64242631525911; -21.454961993294294; 0.9392183967881476
sun; 0.004380956558777271; -0.0022558236330169736; -0.0001434194939057897
jupiter; 4.412436475516749; 2.230008361107772; -0.10794037023822231
saturn; -8.923944028050029; -3.9321638964751804; 0.4242260677152884
uranus; -15.686119018502081; 9.75020584354488; 0.2390837424970064
neptune; -20.30663372430123; -22.71314440055491; 0.9343653672449067
sun; 0.005867513256915419; -0.0002445413153090085; -0.00018716027317548518
jupiter; 0.8469767665533434; 5.005757617602804; -0.040150512562652445
saturn; -7.308298456264911; -6.698514939676398; 0.40712151052290835
uranus; -16.79954989226807; 7.5872852640465505; 0.2455201835811342
neptune; -18.887558639909454; -23.89515114360533; 0.9260296563781029
sun; 0.006966121616679224; -0.002230239483057894; -0.00019973272677168232
jupiter; -3.4325666068501257; 4.037487456546893; 0.05942718811881181
saturn; -4.895745857864314; -8.763431289796165; 0.34612656908679656
uranus; -17.63615416005939; 5.283166514205059; 0.24785090435432688
neptune; -17.389061447556326; -24.99492991554911; 0.9141756462816241
sun; 0.007713358781961914; 0.0022961479590363734; -0.0002314232637302857
jupiter; -5.445530389995498; 0.2903190111175937; 0.12020902592691078
saturn; -1.95338857961499; -9.92178412811733; 0.2483966162861771
uranus; -18.175236904574803; 2.8745078415318903; 0.2459433713677529
neptune; -15.815448753576765; -26.00656803218647; 0.8987806370313728
sun; 0.006293364507934112; 0.0013239044221353615; -0.00018671875212205878
jupiter; -4.013644945677324; -3.6771642903969206; 0.10507431796203556
saturn; 1.2103312793291874; -10.054875777582614; 0.12422112678792378
uranus; -18.40140373736803; 0.40131537639498827; 0.23974686510734247
neptune; -14.171492204236992; -26.924334868089453; 0.8798363305298154
sun; 0.004447243059380181; 0.0046463248070219045; -0.000151443539782092
jupiter; -0.0006423442051262905; -5.272029515875425; 0.022313676213918523
